date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-09-05,29.7,20,38.9,0,,323,8.3,,1007.4,
2022-09-06,31.6,23.9,42.8,0,,344,6.2,,1007.8,
2022-09-07,27.7,21.7,35.6,0,,331,10.9,,1012.3,
2022-09-08,29.5,22.2,38.9,0,,336,8.2,,1007.7,
2022-09-09,24.9,19.4,33.9,0,,330,10.1,,1001.3,
2022-09-10,22.9,18.3,28.3,0,,302,11.6,,1009.9,
2022-09-11,23.5,20,28.9,0,,327,11.4,,1015.5,
2022-09-12,21.2,17.8,27.2,0,,335,13.9,,1014.1,
2022-09-13,19.5,16.7,23.9,0,,343,12.9,,1012.9,
2022-09-14,19.6,14.4,25,0,,336,11.1,,1013.7,
2022-09-15,18.6,15,22.8,0,,315,13.2,,1016.3,
2022-09-16,18.9,13.9,25.6,0,,335,13.6,,1014.7,
2022-09-17,18.1,12.8,23.9,0,,343,13.1,,1009.6,
2022-09-18,18.2,16.1,22.2,14.5,,148,22.4,,1004.7,
2022-09-19,19.5,15.6,23.9,0,,200,12.6,,1009.3,
2022-09-20,19.6,14.4,25.6,0,,321,9.2,,1012.3,
2022-09-21,19.7,16.7,23.3,0,,321,12.4,,1014.9,
2022-09-22,19.5,13.9,27.2,0,,323,10.1,,1016.8,
2022-09-23,22.2,14.4,30.6,0,,354,7.7,,1014.2,
2022-09-24,23.1,15,31.7,0,,334,8.4,,1015.5,
2022-09-25,19.6,15,26.1,0,,325,9.8,,1016.4,
2022-09-26,18.4,15,23.3,0,,334,10.4,,1014.8,
2022-09-27,17.6,14.4,22.8,0,,332,10.5,,1015.4,
2022-09-28,19,14.4,25,0,,344,10.6,,1016.9,
2022-09-29,20.7,14.4,27.8,0,,337,7.8,,1015.8,
2022-09-30,21.8,15.6,31.1,0,,340,6.8,,1010.3,
2022-10-01,17.6,13.3,23.3,0,,344,11.2,,1010.7,
2022-10-02,19.2,16.7,24.4,0,,313,11.6,,1014.5,
2022-10-03,18.2,13.9,23.3,0,,346,9.7,,1016.9,
2022-10-04,17.6,15.6,22.8,0,,338,8.9,,1016.2,
2022-10-05,18.6,12.8,27.2,0,,347,4.4,,1015.5,
2022-10-06,19.2,14.4,25.6,0,,336,6.8,,1016.6,
2022-10-07,19.9,15.6,27.2,0,,329,6.6,,1017.6,
2022-10-08,18.6,15,24.4,0,,333,7.2,,1017.3,
2022-10-09,17.3,14.4,22.8,0,,343,8.7,,1017.1,
2022-10-10,18.4,15.6,24.4,0,,344,6.8,,1015,
2022-10-11,17.8,15,23.3,0,,342,7.5,,1015,
2022-10-12,16.7,13.9,22.2,0,,342,8.1,,1018.6,
2022-10-13,16.7,14.4,21.7,0,,337,9.4,,1016.6,
2022-10-14,16.9,13.9,23.3,0,,337,7.9,,1010.8,
2022-10-15,16.8,13.3,21.1,0,,168,9.6,,1012,
2022-10-16,18.1,15,21.7,0,,240,9.8,,1016.8,
2022-10-17,17.1,11.1,23.9,0,,344,7,,1017.6,
2022-10-18,19.6,13.9,27.8,0,,349,3.2,,1017.4,
2022-10-19,22.3,14.4,32.2,0,,344,5.8,,1016.7,
2022-10-20,18.9,13.9,27.2,0,,340,4.8,,1013.7,
2022-10-21,16.6,12.8,21.7,0,,340,9,,1011.7,
2022-10-22,16.6,13.3,21.1,0,,310,15.3,,1009.3,
2022-10-23,14.8,8.9,21.7,0,,339,11,,1015,
2022-10-24,16,9.4,23.9,0,,344,7,,1021.6,
2022-10-25,15.2,11.1,21.1,0,,0,9.3,,1020.3,
2022-10-26,13.6,8.3,20,0,,346,9.4,,1018.2,
2022-10-27,14.6,8.3,22.2,0,,358,4,,1017.4,
2022-10-28,13.8,8.9,21.1,0,,353,8,,1021.2,
2022-10-29,14.5,7.8,22.2,0,,351,7.3,,1023.2,
2022-10-30,15.9,12.2,21.7,0,,336,6.6,,1019.5,
2022-10-31,14.5,10.6,20,0,,342,5.7,,1013.5,
2022-11-01,13.2,8.9,16.7,11.8,,151,14.1,,1012.3,
2022-11-02,11.2,8.3,15.6,3,,233,11,,1018.7,
2022-11-03,11,6.7,15.6,0,,328,10.7,,1022.7,
2022-11-04,12,6.7,17.8,0,,223,7.7,,1026.8,
2022-11-05,15.4,12.2,18.9,0.3,,111,6.4,,1020.3,
2022-11-06,14.5,11.7,16.7,0,,343,9.4,,1012.8,
2022-11-07,12.8,10.6,17.2,6.7,,164,13.5,,1011.3,
2022-11-08,10.7,9.4,13.3,35.5,,155,11.7,,1004.8,
2022-11-09,10.9,7.2,15.6,0,,128,8.6,,1019.4,
2022-11-10,10.6,5.6,16.1,0,,340,6.8,,1023.9,
2022-11-11,10.1,4.4,15.6,0,,15,3.8,,1020.6,
2022-11-12,11.2,5.6,15.6,0,,295,12.2,,1019.9,
2022-11-13,11.8,7.2,16.7,0,,320,7.6,,1020.6,
2022-11-14,10.6,5,16.7,0,,19,4.9,,1020.6,
2022-11-15,11.9,5.6,19.4,0,,345,6.9,,1023.3,
2022-11-16,11.9,5,20,0,,12,5.7,,1027,
2022-11-17,11.2,5,17.8,0,,349,5,,1024,
2022-11-18,12.4,6.7,19.4,0,,327,7.2,,1018.7,
2022-11-19,11.3,4.4,18.9,0,,338,4.9,,1021.2,
2022-11-20,11,2.8,20,0,,11,3.7,,1023.6,
2022-11-21,10.7,3.9,18.9,0,,11,4.9,,1022,
2022-11-22,11.2,3.9,18.3,0,,345,4.3,,1021.4,
2022-11-23,12.3,6.1,20,0,,352,6.1,,1021.4,
2022-11-24,13,6.1,22.8,0,,355,2.7,,1022.5,
2022-11-25,13,7.2,20,0,,11,5,,1024.8,
2022-11-26,11.4,6.1,18.3,0,,5,4.7,,1021.4,
2022-11-27,11.6,5.6,20,0,,7,6.4,,1018.7,
2022-11-28,10.6,6.1,16.7,0,,327,10,,1015.7,
2022-11-29,9.1,4.4,15.6,0,,2,5.7,,1016.7,
2022-11-30,9.2,3.3,15.6,0,,10,5.4,,1015.2,
2022-12-01,9.3,5,10.6,17.5,,149,14.5,,1013.1,
2022-12-02,7,2.2,12.8,0,,354,2.2,,1020.3,
2022-12-03,8.6,6.7,10,20.3,,348,2.9,,1015.5,
2022-12-04,11.8,8.9,15,0.6,,134,11.6,,1018.1,
2022-12-05,11.7,9.4,15.6,1.5,,143,10.2,,1016.9,
2022-12-06,10.1,6.1,13.3,3.3,,130,9.2,,1017.6,
2022-12-07,9.3,3.3,15.6,0,,8,5.3,,1023,
2022-12-08,9.6,5,13.9,1.2,,155,13.4,,1024.6,
2022-12-09,11.4,7.2,13.9,0.5,,194,5.7,,1020.7,
2022-12-10,12.9,11.1,15,25.5,,153,18.6,,1008.4,
2022-12-11,9.3,7.8,11.7,11.6,,148,15.5,,1008.5,
2022-12-12,8.7,5.6,11.7,6.6,,316,11.4,,1013.8,
2022-12-13,7.3,2.8,13.3,0,,357,5,,1020.1,
2022-12-14,7.4,2.2,13.3,0,,356,2.3,,1023.6,
2022-12-15,7.6,3.3,13.9,0,,2,2.3,,1022,
2022-12-16,7.7,2.2,15,0,,320,4.4,,1021.3,
2022-12-17,7.8,2.8,15,0,,4,3.8,,1018.6,
2022-12-18,7.4,2.2,13.9,0,,337,5.2,,1017.8,
2022-12-19,6.8,2.8,10.6,0,,337,3.3,,1024.3,
2022-12-20,9.7,6.7,14.4,0,,346,5.2,,1027.2,
2022-12-21,9.9,4.4,15.6,0,,342,3.7,,1024.6,
2022-12-22,10.7,7.2,15.6,0.5,,344,3.5,,1020.9,
2022-12-23,11.6,8.3,16.1,0,,340,4.5,,1023.9,
2022-12-24,11.4,5.6,17.2,0,,0,4,,1027.9,
2022-12-25,11.9,7.2,17.8,0,,6,4.6,,1024.8,
2022-12-26,11.6,8.9,15,1.8,,342,10.2,,1019.3,
2022-12-27,13.3,10,15,21.3,,124,14.2,,1013,
2022-12-28,10.3,5.6,15,0,,10,4.7,,1014.9,
2022-12-29,11.4,10,13.3,6.5,,131,18.2,,1012.9,
2022-12-30,15.4,12.7,17.8,6.9,,153,16.6,,1015.5,
2022-12-31,13.8,10.6,16.7,31.6,,170,18.2,,1007.2,
